report_date,period,store_name,store_code,record_id,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-18,daily,许昌 天使城店,天使城店,recv2V29eRhZGM,894.3,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,monthly,许昌 天使城店,天使城店,recv2V29eRhZGM,15417.24,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,yearly,许昌 天使城店,天使城店,recv2V29eRhZGM,291446.69,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,daily,许昌 时代广场店,时代广场店,recv2V29eRuRlo,31.39,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,monthly,许昌 时代广场店,时代广场店,recv2V29eRuRlo,25547.79,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,yearly,许昌 时代广场店,时代广场店,recv2V29eRuRlo,527518.39,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,daily,许昌 生活广场店,生活广场店,recv2V29eR7mLO,0.0,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,monthly,许昌 生活广场店,生活广场店,recv2V29eR7mLO,8982.21,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,yearly,许昌 生活广场店,生活广场店,recv2V29eR7mLO,149992.47,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,daily,许昌 大众服饰店,大众服饰店,recv2V29eRHWtP,184.33,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,monthly,许昌 大众服饰店,大众服饰店,recv2V29eRHWtP,2903.82,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,yearly,许昌 大众服饰店,大众服饰店,recv2V29eRHWtP,35934.58,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,daily,许昌 禹州店,禹州店,recv2V29eRtUHK,263.95,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,monthly,许昌 禹州店,禹州店,recv2V29eRtUHK,4997.98,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,yearly,许昌 禹州店,禹州店,recv2V29eRtUHK,104774.06,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,daily,许昌 金三角店,金三角店,recv2V29eRnqfR,213.86,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,monthly,许昌 金三角店,金三角店,recv2V29eRnqfR,3499.06,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,yearly,许昌 金三角店,金三角店,recv2V29eRnqfR,80451.52,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,daily,许昌 北海店,北海店,recv2V29eRykPn,169.43,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,monthly,许昌 北海店,北海店,recv2V29eRykPn,3506.78,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,yearly,许昌 北海店,北海店,recv2V29eRykPn,81870.84,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,daily,许昌 云鼎店,云鼎店,recv2V29eRoCyV,4.57,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,monthly,许昌 云鼎店,云鼎店,recv2V29eRoCyV,1776.04,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,yearly,许昌 云鼎店,云鼎店,recv2V29eRoCyV,43392.81,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,daily,许昌 金汇店,金汇店,recv2V29eRjqOJ,141.21,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,monthly,许昌 金汇店,金汇店,recv2V29eRjqOJ,2299.29,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,yearly,许昌 金汇店,金汇店,recv2V29eRjqOJ,55720.07,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,daily,许昌 魏源店,魏源店,recv2V29eROBYw,21.58,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,monthly,许昌 魏源店,魏源店,recv2V29eROBYw,1619.52,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,yearly,许昌 魏源店,魏源店,recv2V29eROBYw,39386.8,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,daily,许昌 劳动店,劳动店,recv2V29eRq97Y,0.0,1763395200000,2025-11-19T12:33:48.877037+08:00
2025-11-18,monthly,许昌 劳动店,劳动店,recv2V29eRq97Y,512.02,1763395200000,2025-11-19T12:33:48.877037+08:00
