report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-12-05,daily,7063.0,1764864000000,2025-12-06T12:32:18.615678+08:00
2025-12-05,monthly,31091.0,1764864000000,2025-12-06T12:32:18.615678+08:00
2025-12-05,yearly,2165609.0,1764864000000,2025-12-06T12:32:18.615678+08:00
