report_date,period,store_name,store_code,record_id,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-12,daily,许昌 天使城店,天使城店,recv2lWZMU6cfb,828.62,1762876800000,2025-11-13T12:34:15.428234+08:00
2025-11-12,monthly,许昌 天使城店,天使城店,recv2lWZMU6cfb,10303.41,1762876800000,2025-11-13T12:34:15.428234+08:00
2025-11-12,yearly,许昌 天使城店,天使城店,recv2lWZMU6cfb,286332.86,1762876800000,2025-11-13T12:34:15.428234+08:00
2025-11-12,daily,许昌 时代广场店,时代广场店,recv2lWZMUy1tK,1885.67,1762876800000,2025-11-13T12:34:15.428234+08:00
2025-11-12,monthly,许昌 时代广场店,时代广场店,recv2lWZMUy1tK,17430.36,1762876800000,2025-11-13T12:34:15.428234+08:00
2025-11-12,yearly,许昌 时代广场店,时代广场店,recv2lWZMUy1tK,519400.97,1762876800000,2025-11-13T12:34:15.428234+08:00
2025-11-12,daily,许昌 生活广场店,生活广场店,recv2lWZMUlNlv,608.69,1762876800000,2025-11-13T12:34:15.428234+08:00
2025-11-12,monthly,许昌 生活广场店,生活广场店,recv2lWZMUlNlv,5883.92,1762876800000,2025-11-13T12:34:15.428234+08:00
2025-11-12,yearly,许昌 生活广场店,生活广场店,recv2lWZMUlNlv,146894.19,1762876800000,2025-11-13T12:34:15.428234+08:00
2025-11-12,daily,许昌 大众服饰店,大众服饰店,recv2lWZMUPmbx,142.01,1762876800000,2025-11-13T12:34:15.428234+08:00
2025-11-12,monthly,许昌 大众服饰店,大众服饰店,recv2lWZMUPmbx,1815.06,1762876800000,2025-11-13T12:34:15.428234+08:00
2025-11-12,yearly,许昌 大众服饰店,大众服饰店,recv2lWZMUPmbx,34845.82,1762876800000,2025-11-13T12:34:15.428234+08:00
2025-11-12,daily,许昌 禹州店,禹州店,recv2lWZMUqXQ8,251.81,1762876800000,2025-11-13T12:34:15.428234+08:00
2025-11-12,monthly,许昌 禹州店,禹州店,recv2lWZMUqXQ8,3312.33,1762876800000,2025-11-13T12:34:15.428234+08:00
2025-11-12,yearly,许昌 禹州店,禹州店,recv2lWZMUqXQ8,103088.41,1762876800000,2025-11-13T12:34:15.428234+08:00
