report_date,period,business_type,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-09-24,daily,超市,5612.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,monthly,超市,85697.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,yearly,超市,926646.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,daily,百货,683.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,monthly,百货,12729.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,yearly,百货,166666.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,daily,服饰,498.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,monthly,服饰,8843.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,yearly,服饰,113772.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,daily,电器,587.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,monthly,电器,11504.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,yearly,电器,157707.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,daily,珠宝,1095.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,monthly,珠宝,16819.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,yearly,珠宝,175901.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,daily,医药,191.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,monthly,医药,3447.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,yearly,医药,37696.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,daily,餐饮,102.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,monthly,餐饮,2188.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,yearly,餐饮,27810.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,daily,电影,3.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,monthly,电影,98.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,yearly,电影,1798.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,daily,电玩,3.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,monthly,电玩,157.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,yearly,电玩,3189.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,daily,茶叶,516.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,monthly,茶叶,8215.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,yearly,茶叶,75369.0,1758643200000,2025-09-25T12:31:17.383783+08:00
