report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-09-24,daily,9290.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,monthly,149697.0,1758643200000,2025-09-25T12:31:17.383783+08:00
2025-09-24,yearly,1686554.0,1758643200000,2025-09-25T12:31:17.383783+08:00
