report_date,period,business_type,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-09-25,daily,超市,5300.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,monthly,超市,90998.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,yearly,超市,931947.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,daily,百货,637.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,monthly,百货,13366.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,yearly,百货,167304.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,daily,服饰,423.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,monthly,服饰,9266.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,yearly,服饰,114196.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,daily,电器,480.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,monthly,电器,11984.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,yearly,电器,158187.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,daily,珠宝,825.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,monthly,珠宝,17645.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,yearly,珠宝,176727.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,daily,医药,163.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,monthly,医药,3611.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,yearly,医药,37860.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,daily,餐饮,95.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,monthly,餐饮,2283.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,yearly,餐饮,27906.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,daily,电影,2.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,monthly,电影,100.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,yearly,电影,1801.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,daily,电玩,3.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,monthly,电玩,160.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,yearly,电玩,3192.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,daily,茶叶,495.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,monthly,茶叶,8710.0,1758729600000,2025-09-26T12:31:19.515458+08:00
2025-09-25,yearly,茶叶,75865.0,1758729600000,2025-09-26T12:31:19.515458+08:00
