report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-12-29,daily,8455.0,1766937600000,2025-12-30T12:47:20.236677+08:00
2025-12-29,monthly,206368.0,1766937600000,2025-12-30T12:47:20.236677+08:00
2025-12-29,yearly,2340886.0,1766937600000,2025-12-30T12:47:20.236677+08:00
