report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-10-28,daily,2035.0,1761580800000,2025-10-29T12:35:19.103711+08:00
2025-10-28,monthly,201313.0,1761580800000,2025-10-29T12:35:19.103711+08:00
2025-10-28,yearly,1936286.0,1761580800000,2025-10-29T12:35:19.103711+08:00
