report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2026-01-03,daily,9324.0,1767369600000,2026-01-04T12:54:13.385372+08:00
2026-01-03,monthly,32671.0,1767369600000,2026-01-04T12:54:13.385372+08:00
2026-01-03,yearly,32671.0,1767369600000,2026-01-04T12:54:13.385372+08:00
