report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2026-01-04,daily,7660.0,1767456000000,2026-01-05T13:01:49.675065+08:00
2026-01-04,monthly,40330.0,1767456000000,2026-01-05T13:01:49.675065+08:00
2026-01-04,yearly,40330.0,1767456000000,2026-01-05T13:01:49.675065+08:00
