report_date,period,business_type,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-12-06,daily,超市,4281.73,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,monthly,超市,20706.47,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,yearly,超市,1175985.38,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,daily,百货,938.56,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,monthly,百货,3683.51,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,yearly,百货,218684.77,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,daily,服饰,1385.52,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,monthly,服饰,5323.89,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,yearly,服饰,162856.38,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,daily,电器,643.31,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,monthly,电器,2772.93,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,yearly,电器,202909.54,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,daily,珠宝,930.54,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,monthly,珠宝,3879.34,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,yearly,珠宝,226543.65,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,daily,医药,195.99,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,monthly,医药,1006.64,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,yearly,医药,49366.76,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,daily,餐饮,137.12,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,monthly,餐饮,582.8,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,yearly,餐饮,35040.18,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,daily,电影,22.22,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,monthly,电影,50.96,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,yearly,电影,2189.09,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,daily,电玩,15.92,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,monthly,电玩,34.53,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,yearly,电玩,3805.12,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,daily,茶叶,352.16,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,monthly,茶叶,1953.3,1764950400000,2025-12-07T12:38:37.994661+08:00
2025-12-06,yearly,茶叶,97130.82,1764950400000,2025-12-07T12:38:37.994661+08:00
