report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-14,daily,6070.0,1763049600000,2025-11-15T12:31:31.069717+08:00
2025-11-14,monthly,82127.0,1763049600000,2025-11-15T12:31:31.069717+08:00
2025-11-14,yearly,2038025.0,1763049600000,2025-11-15T12:31:31.069717+08:00
