report_date,period,business_type,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-19,daily,超市,3141.13,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,monthly,超市,55019.36,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,yearly,超市,1121778.37,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,daily,百货,586.58,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,monthly,百货,12597.49,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,yearly,百货,207515.63,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,daily,服饰,758.34,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,monthly,服饰,11577.95,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,yearly,服饰,148596.8,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,daily,电器,586.01,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,monthly,电器,10842.64,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,yearly,电器,194587.12,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,daily,珠宝,745.78,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,monthly,珠宝,10225.04,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,yearly,珠宝,216259.07,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,daily,医药,184.69,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,monthly,医药,2893.18,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,yearly,医药,46434.64,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,daily,餐饮,95.07,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,monthly,餐饮,1737.47,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,yearly,餐饮,33343.43,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,daily,电影,1.82,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,monthly,电影,53.47,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,yearly,电影,2018.98,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,daily,电玩,3.2,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,monthly,电玩,127.67,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,yearly,电玩,3683.37,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,daily,茶叶,324.09,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,monthly,茶叶,5158.5,1763481600000,2025-11-20T12:32:07.223660+08:00
2025-11-19,yearly,茶叶,91913.24,1763481600000,2025-11-20T12:32:07.223660+08:00
