report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-10,daily,4325.0,1762704000000,2025-11-11T12:34:05.614404+08:00
2025-11-10,monthly,59042.0,1762704000000,2025-11-11T12:34:05.614404+08:00
2025-11-10,yearly,2014940.0,1762704000000,2025-11-11T12:34:05.614404+08:00
