report_date,period,business_type,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-15,daily,超市,3515.8,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,monthly,超市,44468.99,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,yearly,超市,1111228.0,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,daily,百货,794.73,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,monthly,百货,10497.78,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,yearly,百货,205415.93,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,daily,服饰,923.63,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,monthly,服饰,9093.16,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,yearly,服饰,146112.01,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,daily,电器,774.39,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,monthly,电器,9015.05,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,yearly,电器,192759.53,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,daily,珠宝,715.54,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,monthly,珠宝,8378.86,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,yearly,珠宝,214412.89,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,daily,医药,175.77,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,monthly,医药,2298.3,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,yearly,医药,45839.76,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,daily,餐饮,124.28,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,monthly,餐饮,1393.27,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,yearly,餐饮,32999.23,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,daily,电影,9.93,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,monthly,电影,41.07,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,yearly,电影,2006.58,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,daily,电玩,14.27,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,monthly,电玩,104.1,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,yearly,电玩,3659.81,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,daily,茶叶,273.56,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,monthly,茶叶,4158.17,1763136000000,2025-11-16T12:33:52.998086+08:00
2025-11-15,yearly,茶叶,90912.9,1763136000000,2025-11-16T12:33:52.998086+08:00
