report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-12-30,daily,3894.0,1767024000000,2025-12-31T12:45:31.612299+08:00
2025-12-30,monthly,210262.0,1767024000000,2025-12-31T12:45:31.612299+08:00
2025-12-30,yearly,2344780.0,1767024000000,2025-12-31T12:45:31.612299+08:00
