report_date,period,business_type,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-12-03,daily,超市,3870.12,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,monthly,超市,8763.96,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,yearly,超市,1164042.88,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,daily,百货,708.05,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,monthly,百货,1446.34,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,yearly,百货,216447.59,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,daily,服饰,1027.59,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,monthly,服饰,2175.11,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,yearly,服饰,159707.6,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,daily,电器,482.5,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,monthly,电器,1133.98,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,yearly,电器,201270.59,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,daily,珠宝,915.53,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,monthly,珠宝,1453.33,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,yearly,珠宝,224117.64,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,daily,医药,199.04,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,monthly,医药,466.54,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,yearly,医药,48826.66,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,daily,餐饮,106.72,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,monthly,餐饮,237.14,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,yearly,餐饮,34694.52,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,daily,电影,3.92,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,monthly,电影,18.19,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,yearly,电影,2156.33,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,daily,电玩,3.21,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,monthly,电玩,10.41,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,yearly,电玩,3781.0,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,daily,茶叶,424.09,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,monthly,茶叶,857.68,1764691200000,2025-12-04T12:38:31.066554+08:00
2025-12-03,yearly,茶叶,96035.21,1764691200000,2025-12-04T12:38:31.066554+08:00
