report_date,period,business_type,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-09-26,daily,超市,5313.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,monthly,超市,96311.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,yearly,超市,937261.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,daily,百货,591.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,monthly,百货,13958.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,yearly,百货,167895.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,daily,服饰,363.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,monthly,服饰,9629.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,yearly,服饰,114559.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,daily,电器,619.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,monthly,电器,12603.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,yearly,电器,158807.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,daily,珠宝,719.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,monthly,珠宝,18365.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,yearly,珠宝,177447.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,daily,医药,143.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,monthly,医药,3755.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,yearly,医药,38004.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,daily,餐饮,97.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,monthly,餐饮,2381.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,yearly,餐饮,28003.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,daily,电影,3.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,monthly,电影,104.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,yearly,电影,1805.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,daily,电玩,4.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,monthly,电玩,164.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,yearly,电玩,3196.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,daily,茶叶,443.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,monthly,茶叶,9154.0,1758816000000,2025-09-27T12:29:49.402123+08:00
2025-09-26,yearly,茶叶,76309.0,1758816000000,2025-09-27T12:29:49.402123+08:00
