report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-09-21,daily,8328.0,1758384000000,2025-09-23T02:54:15.152629+08:00
2025-09-21,monthly,130651.0,1758384000000,2025-09-23T02:54:15.152629+08:00
2025-09-21,yearly,1667513.0,1758384000000,2025-09-23T02:54:15.152629+08:00
