report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-12-26,daily,8272.0,1766678400000,2025-12-27T12:39:37.645591+08:00
2025-12-26,monthly,178519.0,1766678400000,2025-12-27T12:39:37.645591+08:00
2025-12-26,yearly,2313037.0,1766678400000,2025-12-27T12:39:37.645591+08:00
