report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-10-15,daily,7301.0,1760457600000,2025-10-16T12:31:06.046003+08:00
2025-10-15,monthly,123626.0,1760457600000,2025-10-16T12:31:06.046003+08:00
2025-10-15,yearly,1858599.0,1760457600000,2025-10-16T12:31:06.046003+08:00
