report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-10-03,daily,11710.0,1759420800000,2025-10-04T12:29:07.754392+08:00
2025-10-03,monthly,34329.0,1759420800000,2025-10-04T12:29:07.754392+08:00
2025-10-03,yearly,1769302.0,1759420800000,2025-10-04T12:29:07.754392+08:00
