report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-10-29,daily,6901.0,1761667200000,2025-10-30T12:31:50.056035+08:00
2025-10-29,monthly,208336.0,1761667200000,2025-10-30T12:31:50.056035+08:00
2025-10-29,yearly,1943310.0,1761667200000,2025-10-30T12:31:50.056035+08:00
