report_date,period,store_name,store_code,record_id,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-28,daily,许昌 天使城店,天使城店,recv3Rvxi0hgTE,829.77,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,许昌 天使城店,天使城店,recv3Rvxi0hgTE,23332.44,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,许昌 天使城店,天使城店,recv3Rvxi0hgTE,299361.89,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,daily,许昌 时代广场店,时代广场店,recv3Rvxi0euod,1437.0,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,许昌 时代广场店,时代广场店,recv3Rvxi0euod,40214.62,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,许昌 时代广场店,时代广场店,recv3Rvxi0euod,542185.23,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,daily,许昌 生活广场店,生活广场店,recv3Rvxi0l3ti,411.41,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,许昌 生活广场店,生活广场店,recv3Rvxi0l3ti,14890.55,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,许昌 生活广场店,生活广场店,recv3Rvxi0l3ti,155900.81,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,daily,许昌 大众服饰店,大众服饰店,recv3Rvxi01Zya,202.25,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,许昌 大众服饰店,大众服饰店,recv3Rvxi01Zya,4988.53,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,许昌 大众服饰店,大众服饰店,recv3Rvxi01Zya,38019.29,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,daily,许昌 禹州店,禹州店,recv3Rvxi0QJ49,328.57,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,许昌 禹州店,禹州店,recv3Rvxi0QJ49,7832.24,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,许昌 禹州店,禹州店,recv3Rvxi0QJ49,107608.32,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,daily,许昌 金三角店,金三角店,recv3Rvxi0RWLM,193.75,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,许昌 金三角店,金三角店,recv3Rvxi0RWLM,5290.87,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,许昌 金三角店,金三角店,recv3Rvxi0RWLM,82243.33,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,daily,许昌 北海店,北海店,recv3Rvxi07yr5,212.94,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,许昌 北海店,北海店,recv3Rvxi07yr5,5397.11,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,许昌 北海店,北海店,recv3Rvxi07yr5,83761.17,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,daily,许昌 云鼎店,云鼎店,recv3Rvxi0kxYI,126.35,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,许昌 云鼎店,云鼎店,recv3Rvxi0kxYI,2794.68,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,许昌 云鼎店,云鼎店,recv3Rvxi0kxYI,44411.44,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,daily,许昌 金汇店,金汇店,recv3Rvxi0plTv,137.53,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,许昌 金汇店,金汇店,recv3Rvxi0plTv,3464.11,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,许昌 金汇店,金汇店,recv3Rvxi0plTv,56884.89,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,daily,许昌 魏源店,魏源店,recv3Rvxi03LBe,109.03,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,许昌 魏源店,魏源店,recv3Rvxi03LBe,2564.07,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,许昌 魏源店,魏源店,recv3Rvxi03LBe,40331.35,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,daily,许昌 劳动店,劳动店,recv3Rvxi0ao0G,34.94,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,许昌 劳动店,劳动店,recv3Rvxi0ao0G,821.97,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,许昌 劳动店,劳动店,recv3Rvxi0ao0G,13726.2,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,daily,许昌 线上商城,线上商城,recv3Rvxi0AVku,230.18,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,许昌 线上商城,线上商城,recv3Rvxi0AVku,6930.26,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,许昌 线上商城,线上商城,recv3Rvxi0AVku,87978.27,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,daily,新乡 大胖店,大胖店,recv3Rvxi06ggV,893.66,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,新乡 大胖店,大胖店,recv3Rvxi06ggV,22735.55,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,新乡 大胖店,大胖店,recv3Rvxi06ggV,299538.8,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,daily,新乡 小胖店,小胖店,recv3Rvxi0igvA,833.47,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,新乡 小胖店,小胖店,recv3Rvxi0igvA,19505.48,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,新乡 小胖店,小胖店,recv3Rvxi0igvA,242540.24,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,daily,许昌 实业公司店,实业公司店,recv3Rvxi0CHBE,307.41,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,许昌 实业公司店,实业公司店,recv3Rvxi0CHBE,7717.93,1764259200000,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,许昌 实业公司店,实业公司店,recv3Rvxi0CHBE,116904.92,1764259200000,2025-11-29T12:33:21.343003+08:00
