report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-16,daily,6596.0,1763222400000,2025-11-17T12:35:24.143040+08:00
2025-11-16,monthly,96044.0,1763222400000,2025-11-17T12:35:24.143040+08:00
2025-11-16,yearly,2051942.0,1763222400000,2025-11-17T12:35:24.143040+08:00
