report_date,period,store_name,store_code,record_id,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-23,daily,许昌 天使城店,天使城店,recv3ogWpRmAND,883.5,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,许昌 天使城店,天使城店,recv3ogWpRmAND,19425.38,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,许昌 天使城店,天使城店,recv3ogWpRmAND,295454.82,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,daily,许昌 时代广场店,时代广场店,recv3ogWpR6DJ1,1621.99,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,许昌 时代广场店,时代广场店,recv3ogWpR6DJ1,33968.91,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,许昌 时代广场店,时代广场店,recv3ogWpR6DJ1,535939.51,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,daily,许昌 生活广场店,生活广场店,recv3ogWpR4pPD,780.86,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,许昌 生活广场店,生活广场店,recv3ogWpR4pPD,12414.7,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,许昌 生活广场店,生活广场店,recv3ogWpR4pPD,153424.96,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,daily,许昌 大众服饰店,大众服饰店,recv3ogWpRQC8I,268.2,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,许昌 大众服饰店,大众服饰店,recv3ogWpRQC8I,3976.78,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,许昌 大众服饰店,大众服饰店,recv3ogWpRQC8I,37007.54,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,daily,许昌 禹州店,禹州店,recv3ogWpRnUZt,339.29,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,许昌 禹州店,禹州店,recv3ogWpRnUZt,6429.89,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,许昌 禹州店,禹州店,recv3ogWpRnUZt,106205.98,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,daily,许昌 金三角店,金三角店,recv3ogWpRVn4T,184.63,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,许昌 金三角店,金三角店,recv3ogWpRVn4T,4377.93,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,许昌 金三角店,金三角店,recv3ogWpRVn4T,81330.39,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,daily,许昌 北海店,北海店,recv3ogWpRL8FP,242.06,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,许昌 北海店,北海店,recv3ogWpRL8FP,4527.09,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,许昌 北海店,北海店,recv3ogWpRL8FP,82891.15,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,daily,许昌 云鼎店,云鼎店,recv3ogWpRRtVD,115.41,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,许昌 云鼎店,云鼎店,recv3ogWpRRtVD,2355.02,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,许昌 云鼎店,云鼎店,recv3ogWpRRtVD,43971.78,1763827200000,2025-11-24T12:40:17.236679+08:00
