report_date,period,business_type,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-23,daily,超市,3275.25,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,超市,67289.94,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,超市,1134048.95,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,daily,百货,802.63,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,百货,15408.74,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,百货,210326.88,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,daily,服饰,995.01,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,服饰,14883.15,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,服饰,151902.0,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,daily,电器,582.56,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,电器,12897.82,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,电器,196642.3,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,daily,珠宝,563.45,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,珠宝,12843.95,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,珠宝,218877.98,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,daily,医药,194.14,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,医药,3618.56,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,医药,47160.02,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,daily,餐饮,122.96,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,餐饮,2172.03,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,餐饮,33777.99,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,daily,电影,3.87,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,电影,67.82,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,电影,2033.33,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,daily,电玩,12.41,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,电玩,163.58,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,电玩,3719.28,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,daily,茶叶,304.83,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,茶叶,6423.6,1763827200000,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,茶叶,93178.34,1763827200000,2025-11-24T12:40:17.236679+08:00
