report_date,period,business_type,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-09-28,daily,超市,5500.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,monthly,超市,107441.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,yearly,超市,948390.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,daily,百货,746.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,monthly,百货,15491.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,yearly,百货,169429.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,daily,服饰,463.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,monthly,服饰,10700.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,yearly,服饰,115629.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,daily,电器,528.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,monthly,电器,14118.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,yearly,电器,160321.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,daily,珠宝,788.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,monthly,珠宝,19992.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,yearly,珠宝,179074.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,daily,医药,162.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,monthly,医药,4078.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,yearly,医药,38327.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,daily,餐饮,100.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,monthly,餐饮,2601.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,yearly,餐饮,28223.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,daily,电影,3.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,monthly,电影,115.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,yearly,电影,1816.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,daily,电玩,4.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,monthly,电玩,180.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,yearly,电玩,3212.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,daily,茶叶,406.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,monthly,茶叶,10001.0,1758988800000,2025-09-29T12:31:47.364022+08:00
2025-09-28,yearly,茶叶,77156.0,1758988800000,2025-09-29T12:31:47.364022+08:00
