report_date,period,business_type,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-12-01,daily,超市,3336.57,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,monthly,超市,3336.57,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,yearly,超市,1158615.48,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,daily,百货,530.53,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,monthly,百货,530.53,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,yearly,百货,215531.79,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,daily,服饰,849.62,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,monthly,服饰,849.62,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,yearly,服饰,158382.11,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,daily,电器,507.05,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,monthly,电器,507.05,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,yearly,电器,200643.66,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,daily,珠宝,537.8,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,monthly,珠宝,537.8,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,yearly,珠宝,223202.11,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,daily,医药,178.66,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,monthly,医药,178.66,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,yearly,医药,48538.78,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,daily,餐饮,96.1,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,monthly,餐饮,96.1,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,yearly,餐饮,34553.48,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,daily,电影,8.77,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,monthly,电影,8.77,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,yearly,电影,2146.91,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,daily,电玩,4.18,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,monthly,电玩,4.18,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,yearly,电玩,3774.77,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,daily,茶叶,319.52,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,monthly,茶叶,319.52,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,yearly,茶叶,95497.04,1764518400000,2025-12-02T12:38:35.474535+08:00
