report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-12-01,daily,6369.0,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,monthly,6369.0,1764518400000,2025-12-02T12:38:35.474535+08:00
2025-12-01,yearly,2140886.0,1764518400000,2025-12-02T12:38:35.474535+08:00
