report_date,period,business_type,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-25,daily,超市,1368.04,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,monthly,超市,71486.27,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,yearly,超市,1138245.27,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,daily,百货,184.89,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,monthly,百货,16146.71,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,yearly,百货,211064.85,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,daily,服饰,236.06,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,monthly,服饰,15834.78,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,yearly,服饰,152853.64,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,daily,电器,129.82,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,monthly,电器,13424.21,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,yearly,电器,197168.69,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,daily,珠宝,0.0,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,monthly,珠宝,13441.64,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,yearly,珠宝,219475.67,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,daily,医药,83.74,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,monthly,医药,3876.15,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,yearly,医药,47417.61,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,daily,餐饮,31.98,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,monthly,餐饮,2300.4,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,yearly,餐饮,33906.36,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,daily,电影,2.0,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,monthly,电影,71.56,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,yearly,电影,2037.07,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,daily,电玩,3.04,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,monthly,电玩,170.36,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,yearly,电玩,3726.07,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,daily,茶叶,130.14,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,monthly,茶叶,6844.45,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,yearly,茶叶,93599.18,1764000000000,2025-11-26T12:35:18.448293+08:00
