report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-25,daily,2170.0,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,monthly,143597.0,1764000000000,2025-11-26T12:35:18.448293+08:00
2025-11-25,yearly,2099494.0,1764000000000,2025-11-26T12:35:18.448293+08:00
