report_date,period,business_type,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-17,daily,超市,2803.51,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,monthly,超市,50452.99,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,yearly,超市,1117212.0,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,daily,百货,576.18,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,monthly,百货,11841.61,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,yearly,百货,206759.75,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,daily,服饰,690.08,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,monthly,服饰,10602.45,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,yearly,服饰,147621.31,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,daily,电器,443.82,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,monthly,电器,10138.2,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,yearly,电器,193882.68,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,daily,珠宝,543.19,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,monthly,珠宝,9479.26,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,yearly,珠宝,215513.29,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,daily,医药,165.73,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,monthly,医药,2625.37,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,yearly,医药,46166.83,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,daily,餐饮,90.98,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,monthly,餐饮,1609.97,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,yearly,餐饮,33215.93,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,daily,电影,2.19,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,monthly,电影,49.62,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,yearly,电影,2015.13,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,daily,电玩,3.64,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,monthly,电玩,121.56,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,yearly,电玩,3677.26,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,daily,茶叶,273.99,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,monthly,茶叶,4716.76,1763308800000,2025-11-18T12:33:44.735235+08:00
2025-11-17,yearly,茶叶,91471.49,1763308800000,2025-11-18T12:33:44.735235+08:00
