report_date,period,business_type,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-22,daily,超市,3412.02,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,monthly,超市,64014.69,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,yearly,超市,1130773.7,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,daily,百货,932.12,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,monthly,百货,14606.11,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,yearly,百货,209524.25,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,daily,服饰,1069.02,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,monthly,服饰,13888.14,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,yearly,服饰,150906.99,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,daily,电器,600.45,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,monthly,电器,12315.26,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,yearly,电器,196059.73,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,daily,珠宝,765.03,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,monthly,珠宝,12280.5,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,yearly,珠宝,218314.54,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,daily,医药,193.75,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,monthly,医药,3424.42,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,yearly,医药,46965.88,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,daily,餐饮,126.71,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,monthly,餐饮,2049.07,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,yearly,餐饮,33655.03,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,daily,电影,7.37,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,monthly,电影,63.95,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,yearly,电影,2029.46,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,daily,电玩,14.5,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,monthly,电玩,151.16,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,yearly,电玩,3706.87,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,daily,茶叶,328.23,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,monthly,茶叶,6118.77,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,yearly,茶叶,92873.5,1763740800000,2025-11-23T12:38:59.415058+08:00
