report_date,period,store_name,store_code,record_id,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-22,daily,许昌 天使城店,天使城店,recv3iqfHhFm71,952.29,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,monthly,许昌 天使城店,天使城店,recv3iqfHhFm71,18541.88,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,yearly,许昌 天使城店,天使城店,recv3iqfHhFm71,294571.32,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,daily,许昌 时代广场店,时代广场店,recv3iqfHhP8OM,1977.33,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,monthly,许昌 时代广场店,时代广场店,recv3iqfHhP8OM,32346.92,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,yearly,许昌 时代广场店,时代广场店,recv3iqfHhP8OM,534317.53,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,daily,许昌 生活广场店,生活广场店,recv3iqfHhH2Hg,847.2,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,monthly,许昌 生活广场店,生活广场店,recv3iqfHhH2Hg,11633.83,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,yearly,许昌 生活广场店,生活广场店,recv3iqfHhH2Hg,152644.1,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,daily,许昌 大众服饰店,大众服饰店,recv3iqfHhy4oG,295.88,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,monthly,许昌 大众服饰店,大众服饰店,recv3iqfHhy4oG,3708.58,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,yearly,许昌 大众服饰店,大众服饰店,recv3iqfHhy4oG,36739.34,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,daily,许昌 禹州店,禹州店,recv3iqfHhuFLv,330.58,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,monthly,许昌 禹州店,禹州店,recv3iqfHhuFLv,6090.6,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,yearly,许昌 禹州店,禹州店,recv3iqfHhuFLv,105866.68,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,daily,许昌 金三角店,金三角店,recv3iqfHhz5C7,201.89,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,monthly,许昌 金三角店,金三角店,recv3iqfHhz5C7,4193.3,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,yearly,许昌 金三角店,金三角店,recv3iqfHhz5C7,81145.76,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,daily,许昌 北海店,北海店,recv3iqfHhlijv,219.1,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,monthly,许昌 北海店,北海店,recv3iqfHhlijv,4285.03,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,yearly,许昌 北海店,北海店,recv3iqfHhlijv,82649.09,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,daily,许昌 云鼎店,云鼎店,recv3iqfHhlDTH,135.78,1763740800000,2025-11-23T12:38:59.415058+08:00
2025-11-22,monthly,许昌 云鼎店,云鼎店,recv3iqfHhlDTH,2239.6,1763740800000,2025-11-23T12:38:59.415058+08:00
