report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-10-06,daily,10310.0,1759680000000,2025-10-07T12:30:41.209308+08:00
2025-10-06,monthly,67900.0,1759680000000,2025-10-07T12:30:41.209308+08:00
2025-10-06,yearly,1802891.0,1759680000000,2025-10-07T12:30:41.209308+08:00
