report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-12-17,daily,7784.0,1765900800000,2025-12-18T12:41:36.907168+08:00
2025-12-17,monthly,111672.0,1765900800000,2025-12-18T12:41:36.907168+08:00
2025-12-17,yearly,2246189.0,1765900800000,2025-12-18T12:41:36.907168+08:00
