report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-10-31,daily,6395.0,1761840000000,2025-11-01T12:29:44.028385+08:00
2025-10-31,monthly,220925.0,1761840000000,2025-11-01T12:29:44.028385+08:00
2025-10-31,yearly,1955898.0,1761840000000,2025-11-01T12:29:44.028385+08:00
