report_date,period,store_name,store_code,record_id,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-10-31,daily,许昌 天使城店,天使城店,recv1dMGCQp1Iq,719.72,1761840000000,2025-11-01T12:29:44.028385+08:00
2025-10-31,monthly,许昌 天使城店,天使城店,recv1dMGCQp1Iq,29775.96,1761840000000,2025-11-01T12:29:44.028385+08:00
2025-10-31,yearly,许昌 天使城店,天使城店,recv1dMGCQp1Iq,276029.9,1761840000000,2025-11-01T12:29:44.028385+08:00
2025-10-31,daily,许昌 时代广场店,时代广场店,recv1dMGCQlpiX,1561.86,1761840000000,2025-11-01T12:29:44.028385+08:00
2025-10-31,monthly,许昌 时代广场店,时代广场店,recv1dMGCQlpiX,58486.74,1761840000000,2025-11-01T12:29:44.028385+08:00
2025-10-31,yearly,许昌 时代广场店,时代广场店,recv1dMGCQlpiX,501970.16,1761840000000,2025-11-01T12:29:44.028385+08:00
2025-10-31,daily,许昌 生活广场店,生活广场店,recv1dMGCQuKvY,506.72,1761840000000,2025-11-01T12:29:44.028385+08:00
2025-10-31,monthly,许昌 生活广场店,生活广场店,recv1dMGCQuKvY,17606.59,1761840000000,2025-11-01T12:29:44.028385+08:00
2025-10-31,yearly,许昌 生活广场店,生活广场店,recv1dMGCQuKvY,141010.26,1761840000000,2025-11-01T12:29:44.028385+08:00
2025-10-31,daily,许昌 大众服饰店,大众服饰店,recv1dMGCQ1pVw,129.23,1761840000000,2025-11-01T12:29:44.028385+08:00
2025-10-31,monthly,许昌 大众服饰店,大众服饰店,recv1dMGCQ1pVw,5413.46,1761840000000,2025-11-01T12:29:44.028385+08:00
2025-10-31,yearly,许昌 大众服饰店,大众服饰店,recv1dMGCQ1pVw,33030.76,1761840000000,2025-11-01T12:29:44.028385+08:00
2025-10-31,daily,许昌 禹州店,禹州店,recv1dMGCQE95O,291.51,1761840000000,2025-11-01T12:29:44.028385+08:00
2025-10-31,monthly,许昌 禹州店,禹州店,recv1dMGCQE95O,10464.71,1761840000000,2025-11-01T12:29:44.028385+08:00
2025-10-31,yearly,许昌 禹州店,禹州店,recv1dMGCQE95O,99776.08,1761840000000,2025-11-01T12:29:44.028385+08:00
2025-10-31,daily,许昌 金三角店,金三角店,recv1dMGCQ23N7,177.36,1761840000000,2025-11-01T12:29:44.028385+08:00
2025-10-31,monthly,许昌 金三角店,金三角店,recv1dMGCQ23N7,8337.97,1761840000000,2025-11-01T12:29:44.028385+08:00
2025-10-31,yearly,许昌 金三角店,金三角店,recv1dMGCQ23N7,76952.46,1761840000000,2025-11-01T12:29:44.028385+08:00
2025-10-31,daily,许昌 北海店,北海店,recv1dMGCQ5ixA,234.96,1761840000000,2025-11-01T12:29:44.028385+08:00
2025-10-31,monthly,许昌 北海店,北海店,recv1dMGCQ5ixA,8228.31,1761840000000,2025-11-01T12:29:44.028385+08:00
2025-10-31,yearly,许昌 北海店,北海店,recv1dMGCQ5ixA,78364.06,1761840000000,2025-11-01T12:29:44.028385+08:00
2025-10-31,daily,许昌 云鼎店,云鼎店,recv1dMGCQl6lN,127.16,1761840000000,2025-11-01T12:29:44.028385+08:00
2025-10-31,monthly,许昌 云鼎店,云鼎店,recv1dMGCQl6lN,4162.48,1761840000000,2025-11-01T12:29:44.028385+08:00
2025-10-31,yearly,许昌 云鼎店,云鼎店,recv1dMGCQl6lN,41616.77,1761840000000,2025-11-01T12:29:44.028385+08:00
2025-10-31,daily,许昌 金汇店,金汇店,recv1dMGCQnnN3,134.08,1761840000000,2025-11-01T12:29:44.028385+08:00
2025-10-31,monthly,许昌 金汇店,金汇店,recv1dMGCQnnN3,5338.66,1761840000000,2025-11-01T12:29:44.028385+08:00
2025-10-31,yearly,许昌 金汇店,金汇店,recv1dMGCQnnN3,53420.78,1761840000000,2025-11-01T12:29:44.028385+08:00
