report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-12-02,daily,2443.0,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,monthly,8812.0,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,yearly,2143329.0,1764604800000,2025-12-03T12:37:16.011213+08:00
