report_date,period,business_type,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-12-02,daily,超市,1557.27,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,monthly,超市,4893.84,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,yearly,超市,1160172.75,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,daily,百货,197.42,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,monthly,百货,727.95,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,yearly,百货,215729.21,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,daily,服饰,297.9,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,monthly,服饰,1147.52,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,yearly,服饰,158680.01,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,daily,电器,144.44,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,monthly,电器,651.48,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,yearly,电器,200788.09,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,daily,珠宝,0.0,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,monthly,珠宝,537.8,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,yearly,珠宝,223202.11,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,daily,医药,88.84,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,monthly,医药,267.5,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,yearly,医药,48627.62,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,daily,餐饮,34.31,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,monthly,餐饮,130.42,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,yearly,餐饮,34587.79,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,daily,电影,5.5,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,monthly,电影,14.27,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,yearly,电影,2152.41,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,daily,电玩,3.02,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,monthly,电玩,7.21,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,yearly,电玩,3777.79,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,daily,茶叶,114.08,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,monthly,茶叶,433.59,1764604800000,2025-12-03T12:37:16.011213+08:00
2025-12-02,yearly,茶叶,95611.12,1764604800000,2025-12-03T12:37:16.011213+08:00
