report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-10-08,daily,9882.0,1759852800000,2025-10-09T12:31:04.529171+08:00
2025-10-08,monthly,82061.0,1759852800000,2025-10-09T12:31:04.529171+08:00
2025-10-08,yearly,1817034.0,1759852800000,2025-10-09T12:31:04.529171+08:00
