report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2026-01-06,daily,3441.0,1767628800000,2026-01-07T12:49:16.499168+08:00
2026-01-06,monthly,51122.0,1767628800000,2026-01-07T12:49:16.499168+08:00
2026-01-06,yearly,51122.0,1767628800000,2026-01-07T12:49:16.499168+08:00
