report_date,period,business_type,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-09-27,daily,超市,5629.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,monthly,超市,101941.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,yearly,超市,942890.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,daily,百货,787.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,monthly,百货,14745.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,yearly,百货,168682.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,daily,服饰,606.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,monthly,服饰,10236.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,yearly,服饰,115166.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,daily,电器,986.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,monthly,电器,13590.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,yearly,电器,159793.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,daily,珠宝,839.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,monthly,珠宝,19204.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,yearly,珠宝,178286.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,daily,医药,160.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,monthly,医药,3916.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,yearly,医药,38164.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,daily,餐饮,119.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,monthly,餐饮,2500.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,yearly,餐饮,28123.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,daily,电影,6.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,monthly,电影,111.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,yearly,电影,1812.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,daily,电玩,11.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,monthly,电玩,175.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,yearly,电玩,3208.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,daily,茶叶,440.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,monthly,茶叶,9595.0,1758902400000,2025-09-28T12:29:54.670370+08:00
2025-09-27,yearly,茶叶,76749.0,1758902400000,2025-09-28T12:29:54.670370+08:00
