report_date,period,business_type,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-12-07,daily,超市,3869.61,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,超市,24576.08,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,超市,1179854.99,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,百货,841.59,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,百货,4525.1,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,百货,219526.36,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,服饰,1225.37,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,服饰,6549.26,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,服饰,164081.75,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,电器,523.49,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,电器,3296.42,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,电器,203433.03,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,珠宝,706.54,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,珠宝,4585.89,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,珠宝,227250.19,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,医药,189.28,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,医药,1195.91,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,医药,49556.04,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,餐饮,126.77,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,餐饮,709.57,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,餐饮,35166.94,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,电影,15.32,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,电影,66.28,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,电影,2204.42,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,电玩,13.23,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,电玩,47.76,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,电玩,3818.35,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,茶叶,365.79,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,茶叶,2319.09,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,茶叶,97496.61,1765036800000,2025-12-08T12:40:31.275746+08:00
