report_date,period,store_name,store_code,record_id,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-12-07,daily,许昌 天使城店,天使城店,recv4I8g7YAb7g,980.8,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,许昌 天使城店,天使城店,recv4I8g7YAb7g,6372.98,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,许昌 天使城店,天使城店,recv4I8g7YAb7g,307771.77,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,许昌 时代广场店,时代广场店,recv4I8g7YVkyA,1848.21,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,许昌 时代广场店,时代广场店,recv4I8g7YVkyA,11500.93,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,许昌 时代广场店,时代广场店,recv4I8g7YVkyA,557609.51,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,许昌 生活广场店,生活广场店,recv4I8g7Y6Lr6,938.52,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,许昌 生活广场店,生活广场店,recv4I8g7Y6Lr6,5254.62,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,许昌 生活广场店,生活广场店,recv4I8g7Y6Lr6,163217.32,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,许昌 大众服饰店,大众服饰店,recv4I8g7YExFZ,362.75,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,许昌 大众服饰店,大众服饰店,recv4I8g7YExFZ,2063.07,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,许昌 大众服饰店,大众服饰店,recv4I8g7YExFZ,40737.01,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,许昌 禹州店,禹州店,recv4I8g7Y4V77,373.39,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,许昌 禹州店,禹州店,recv4I8g7Y4V77,2429.8,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,许昌 禹州店,禹州店,recv4I8g7Y4V77,110828.73,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,许昌 金三角店,金三角店,recv4I8g7YzAvt,235.2,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,许昌 金三角店,金三角店,recv4I8g7YzAvt,1719.56,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,许昌 金三角店,金三角店,recv4I8g7YzAvt,84402.97,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,许昌 北海店,北海店,recv4I8g7YWd8b,278.61,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,许昌 北海店,北海店,recv4I8g7YWd8b,1655.28,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,许昌 北海店,北海店,recv4I8g7YWd8b,85929.6,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,许昌 云鼎店,云鼎店,recv4I8g7YeWXy,161.69,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,许昌 云鼎店,云鼎店,recv4I8g7YeWXy,843.74,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,许昌 云鼎店,云鼎店,recv4I8g7YeWXy,45523.56,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,许昌 金汇店,金汇店,recv4I8g7YFarz,177.02,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,许昌 金汇店,金汇店,recv4I8g7YFarz,1043.14,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,许昌 金汇店,金汇店,recv4I8g7YFarz,58213.65,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,许昌 魏源店,魏源店,recv4I8g7YkjtN,117.29,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,许昌 魏源店,魏源店,recv4I8g7YkjtN,771.04,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,许昌 魏源店,魏源店,recv4I8g7YkjtN,41357.68,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,许昌 劳动店,劳动店,recv4I8g7YETpa,43.37,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,许昌 劳动店,劳动店,recv4I8g7YETpa,280.2,1765036800000,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,许昌 劳动店,劳动店,recv4I8g7YETpa,14086.92,1765036800000,2025-12-08T12:40:31.275746+08:00
