report_date,period,store_name,store_code,record_id,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-26,daily,许昌 天使城店,天使城店,recv3FOmouQeLg,805.99,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,许昌 天使城店,天使城店,recv3FOmouQeLg,21763.52,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,许昌 天使城店,天使城店,recv3FOmouQeLg,297792.97,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,许昌 时代广场店,时代广场店,recv3FOmou818K,1844.55,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,许昌 时代广场店,时代广场店,recv3FOmou818K,37258.53,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,许昌 时代广场店,时代广场店,recv3FOmou818K,539229.14,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,许昌 生活广场店,生活广场店,recv3FOmoukktq,738.26,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,许昌 生活广场店,生活广场店,recv3FOmoukktq,13805.62,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,许昌 生活广场店,生活广场店,recv3FOmoukktq,154815.88,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,许昌 大众服饰店,大众服饰店,recv3FOmoukITf,212.26,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,许昌 大众服饰店,大众服饰店,recv3FOmoukITf,4577.7,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,许昌 大众服饰店,大众服饰店,recv3FOmoukITf,37608.46,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,许昌 禹州店,禹州店,recv3FOmouCGc6,255.52,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,许昌 禹州店,禹州店,recv3FOmouCGc6,7198.6,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,许昌 禹州店,禹州店,recv3FOmouCGc6,106974.68,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,许昌 金三角店,金三角店,recv3FOmouWJ6g,166.04,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,许昌 金三角店,金三角店,recv3FOmouWJ6g,4909.3,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,许昌 金三角店,金三角店,recv3FOmouWJ6g,81861.76,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,许昌 北海店,北海店,recv3FOmouCARY,173.46,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,许昌 北海店,北海店,recv3FOmouCARY,5022.89,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,许昌 北海店,北海店,recv3FOmouCARY,83386.94,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,许昌 云鼎店,云鼎店,recv3FOmouWFjU,108.35,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,许昌 云鼎店,云鼎店,recv3FOmouWFjU,2570.38,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,许昌 云鼎店,云鼎店,recv3FOmouWFjU,44187.14,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,许昌 金汇店,金汇店,recv3FOmouXaMB,107.42,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,许昌 金汇店,金汇店,recv3FOmouXaMB,3226.51,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,许昌 金汇店,金汇店,recv3FOmouXaMB,56647.29,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,许昌 魏源店,魏源店,recv3FOmouwPpj,94.64,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,许昌 魏源店,魏源店,recv3FOmouwPpj,2359.75,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,许昌 魏源店,魏源店,recv3FOmouwPpj,40127.03,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,许昌 劳动店,劳动店,recv3FOmou0Ilw,33.48,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,许昌 劳动店,劳动店,recv3FOmou0Ilw,755.55,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,许昌 劳动店,劳动店,recv3FOmou0Ilw,13659.78,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,许昌 线上商城,线上商城,recv3FOmou6u3H,239.46,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,许昌 线上商城,线上商城,recv3FOmou6u3H,6443.33,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,许昌 线上商城,线上商城,recv3FOmou6u3H,87491.34,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,新乡 大胖店,大胖店,recv3FOmouE1P0,1020.02,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,新乡 大胖店,大胖店,recv3FOmouE1P0,21017.54,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,新乡 大胖店,大胖店,recv3FOmouE1P0,297820.78,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,新乡 小胖店,小胖店,recv3FOmou5fD0,874.68,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,新乡 小胖店,小胖店,recv3FOmou5fD0,17882.45,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,新乡 小胖店,小胖店,recv3FOmou5fD0,240917.22,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,许昌 实业公司店,实业公司店,recv3FOmourk5W,321.77,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,许昌 实业公司店,实业公司店,recv3FOmourk5W,7140.39,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,许昌 实业公司店,实业公司店,recv3FOmourk5W,116327.38,1764086400000,2025-11-27T12:34:17.224115+08:00
