report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-26,daily,6752.0,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,150349.0,1764086400000,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,2106247.0,1764086400000,2025-11-27T12:34:17.224115+08:00
