report_date,period,store_name,store_code,record_id,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-12-04,daily,许昌 天使城店,天使城店,recv4qAywuRemu,807.52,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,monthly,许昌 天使城店,天使城店,recv4qAywuRemu,3327.23,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,yearly,许昌 天使城店,天使城店,recv4qAywuRemu,304708.47,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,daily,许昌 时代广场店,时代广场店,recv4qAywuk29l,1957.15,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,monthly,许昌 时代广场店,时代广场店,recv4qAywuk29l,5680.82,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,yearly,许昌 时代广场店,时代广场店,recv4qAywuk29l,551806.95,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,daily,许昌 生活广场店,生活广场店,recv4qAywuGuwo,844.41,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,monthly,许昌 生活广场店,生活广场店,recv4qAywuGuwo,2494.24,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,yearly,许昌 生活广场店,生活广场店,recv4qAywuGuwo,160456.94,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,daily,许昌 大众服饰店,大众服饰店,recv4qAywuiW77,261.02,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,monthly,许昌 大众服饰店,大众服饰店,recv4qAywuiW77,1052.4,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,yearly,许昌 大众服饰店,大众服饰店,recv4qAywuiW77,39726.35,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,daily,许昌 禹州店,禹州店,recv4qAywuM4ak,341.98,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,monthly,许昌 禹州店,禹州店,recv4qAywuM4ak,1281.42,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,yearly,许昌 禹州店,禹州店,recv4qAywuM4ak,109680.35,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,daily,许昌 金三角店,金三角店,recv4qAywuqJNn,285.76,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,monthly,许昌 金三角店,金三角店,recv4qAywuqJNn,943.64,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,yearly,许昌 金三角店,金三角店,recv4qAywuqJNn,83627.04,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,daily,许昌 北海店,北海店,recv4qAywubOqm,272.9,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,monthly,许昌 北海店,北海店,recv4qAywubOqm,882.07,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,yearly,许昌 北海店,北海店,recv4qAywubOqm,85156.38,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,daily,许昌 云鼎店,云鼎店,recv4qAywuspPc,138.88,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,monthly,许昌 云鼎店,云鼎店,recv4qAywuspPc,389.66,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,yearly,许昌 云鼎店,云鼎店,recv4qAywuspPc,45069.49,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,daily,许昌 金汇店,金汇店,recv4qAywuXYAP,145.36,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,monthly,许昌 金汇店,金汇店,recv4qAywuXYAP,535.53,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,yearly,许昌 金汇店,金汇店,recv4qAywuXYAP,57706.04,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,daily,许昌 魏源店,魏源店,recv4qAywueyyj,129.69,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,monthly,许昌 魏源店,魏源店,recv4qAywueyyj,371.2,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,yearly,许昌 魏源店,魏源店,recv4qAywueyyj,40957.84,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,daily,许昌 劳动店,劳动店,recv4qAywuBbBV,62.16,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,monthly,许昌 劳动店,劳动店,recv4qAywuBbBV,131.79,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,yearly,许昌 劳动店,劳动店,recv4qAywuBbBV,13938.51,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,daily,许昌 线上商城,线上商城,recv4qAywuy1jN,262.63,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,monthly,许昌 线上商城,线上商城,recv4qAywuy1jN,1123.93,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,yearly,许昌 线上商城,线上商城,recv4qAywuy1jN,89544.76,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,daily,新乡 大胖店,大胖店,recv4qAywukr2h,986.16,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,monthly,新乡 大胖店,大胖店,recv4qAywukr2h,2853.32,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,yearly,新乡 大胖店,大胖店,recv4qAywukr2h,304655.74,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,daily,新乡 小胖店,小胖店,recv4qAywuxtxu,921.64,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,monthly,新乡 小胖店,小胖店,recv4qAywuxtxu,2744.67,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,yearly,新乡 小胖店,小胖店,recv4qAywuxtxu,247343.93,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,daily,许昌 实业公司店,实业公司店,recv4qAywuOcMQ,327.63,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,monthly,许昌 实业公司店,实业公司店,recv4qAywuOcMQ,1095.9,1764777600000,2025-12-05T12:38:07.340718+08:00
2025-12-04,yearly,许昌 实业公司店,实业公司店,recv4qAywuOcMQ,118828.46,1764777600000,2025-12-05T12:38:07.340718+08:00
