report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-10-11,daily,6028.0,1760112000000,2025-10-12T12:29:51.832390+08:00
2025-10-11,monthly,100777.0,1760112000000,2025-10-12T12:29:51.832390+08:00
2025-10-11,yearly,1835750.0,1760112000000,2025-10-12T12:29:51.832390+08:00
