report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-10-18,daily,8314.0,1760716800000,2025-10-19T12:31:52.353272+08:00
2025-10-18,monthly,144321.0,1760716800000,2025-10-19T12:31:52.353272+08:00
2025-10-18,yearly,1879294.0,1760716800000,2025-10-19T12:31:52.353272+08:00
