report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-12-11,daily,6998.0,1765382400000,2025-12-12T12:40:43.775353+08:00
2025-12-11,monthly,71925.0,1765382400000,2025-12-12T12:40:43.775353+08:00
2025-12-11,yearly,2206442.0,1765382400000,2025-12-12T12:40:43.775353+08:00
