report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-10-09,daily,6441.0,1759939200000,2025-10-10T12:30:49.231098+08:00
2025-10-09,monthly,88502.0,1759939200000,2025-10-10T12:30:49.231098+08:00
2025-10-09,yearly,1823475.0,1759939200000,2025-10-10T12:30:49.231098+08:00
