report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-11,daily,2286.0,1762790400000,2025-11-12T12:34:02.113184+08:00
2025-11-11,monthly,63679.0,1762790400000,2025-11-12T12:34:02.113184+08:00
2025-11-11,yearly,2019577.0,1762790400000,2025-11-12T12:34:02.113184+08:00
