report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-06,daily,5578.0,1762358400000,2025-11-07T12:32:18.832572+08:00
2025-11-06,monthly,34636.0,1762358400000,2025-11-07T12:32:18.832572+08:00
2025-11-06,yearly,1990534.0,1762358400000,2025-11-07T12:32:18.832572+08:00
