report_date,period,store_name,store_code,record_id,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-06,daily,许昌 天使城店,天使城店,recv1MRYlvfhkh,765.78,1762358400000,2025-11-07T12:32:18.832572+08:00
2025-11-06,monthly,许昌 天使城店,天使城店,recv1MRYlvfhkh,4912.45,1762358400000,2025-11-07T12:32:18.832572+08:00
2025-11-06,yearly,许昌 天使城店,天使城店,recv1MRYlvfhkh,280941.89,1762358400000,2025-11-07T12:32:18.832572+08:00
2025-11-06,daily,许昌 时代广场店,时代广场店,recv1MRYlvxINy,1452.61,1762358400000,2025-11-07T12:32:18.832572+08:00
2025-11-06,monthly,许昌 时代广场店,时代广场店,recv1MRYlvxINy,8520.92,1762358400000,2025-11-07T12:32:18.832572+08:00
2025-11-06,yearly,许昌 时代广场店,时代广场店,recv1MRYlvxINy,510491.52,1762358400000,2025-11-07T12:32:18.832572+08:00
2025-11-06,daily,许昌 生活广场店,生活广场店,recv1MRYlvwcfL,450.45,1762358400000,2025-11-07T12:32:18.832572+08:00
2025-11-06,monthly,许昌 生活广场店,生活广场店,recv1MRYlvwcfL,2844.7,1762358400000,2025-11-07T12:32:18.832572+08:00
2025-11-06,yearly,许昌 生活广场店,生活广场店,recv1MRYlvwcfL,143854.96,1762358400000,2025-11-07T12:32:18.832572+08:00
2025-11-06,daily,许昌 大众服饰店,大众服饰店,recv1MRYlvnhHP,109.4,1762358400000,2025-11-07T12:32:18.832572+08:00
2025-11-06,monthly,许昌 大众服饰店,大众服饰店,recv1MRYlvnhHP,864.14,1762358400000,2025-11-07T12:32:18.832572+08:00
2025-11-06,yearly,许昌 大众服饰店,大众服饰店,recv1MRYlvnhHP,33894.9,1762358400000,2025-11-07T12:32:18.832572+08:00
2025-11-06,daily,许昌 禹州店,禹州店,recv1MRYlvtSyJ,238.81,1762358400000,2025-11-07T12:32:18.832572+08:00
2025-11-06,monthly,许昌 禹州店,禹州店,recv1MRYlvtSyJ,1650.98,1762358400000,2025-11-07T12:32:18.832572+08:00
2025-11-06,yearly,许昌 禹州店,禹州店,recv1MRYlvtSyJ,101427.06,1762358400000,2025-11-07T12:32:18.832572+08:00
2025-11-06,daily,许昌 金三角店,金三角店,recv1MRYlvUTke,182.89,1762358400000,2025-11-07T12:32:18.832572+08:00
2025-11-06,monthly,许昌 金三角店,金三角店,recv1MRYlvUTke,1290.19,1762358400000,2025-11-07T12:32:18.832572+08:00
2025-11-06,yearly,许昌 金三角店,金三角店,recv1MRYlvUTke,78242.65,1762358400000,2025-11-07T12:32:18.832572+08:00
2025-11-06,daily,许昌 北海店,北海店,recv1MRYlvbwTC,162.41,1762358400000,2025-11-07T12:32:18.832572+08:00
2025-11-06,monthly,许昌 北海店,北海店,recv1MRYlvbwTC,1193.3,1762358400000,2025-11-07T12:32:18.832572+08:00
2025-11-06,yearly,许昌 北海店,北海店,recv1MRYlvbwTC,79557.36,1762358400000,2025-11-07T12:32:18.832572+08:00
