report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-10-17,daily,6084.0,1760630400000,2025-10-18T12:29:29.558573+08:00
2025-10-17,monthly,136007.0,1760630400000,2025-10-18T12:29:29.558573+08:00
2025-10-17,yearly,1870980.0,1760630400000,2025-10-18T12:29:29.558573+08:00
