report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-12-16,daily,2505.0,1765814400000,2025-12-17T12:40:13.376621+08:00
2025-12-16,monthly,103888.0,1765814400000,2025-12-17T12:40:13.376621+08:00
2025-12-16,yearly,2238405.0,1765814400000,2025-12-17T12:40:13.376621+08:00
