report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-04,daily,2160.0,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,monthly,22678.0,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,yearly,1978576.0,1762185600000,2025-11-05T12:33:07.560509+08:00
