report_date,period,store_name,store_code,record_id,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-11-04,daily,许昌 天使城店,天使城店,recv1BaVoPebep,816.08,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,monthly,许昌 天使城店,天使城店,recv1BaVoPebep,3407.03,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,yearly,许昌 天使城店,天使城店,recv1BaVoPebep,279436.93,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,daily,许昌 时代广场店,时代广场店,recv1BaVoP1Bme,24.35,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,monthly,许昌 时代广场店,时代广场店,recv1BaVoP1Bme,5231.01,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,yearly,许昌 时代广场店,时代广场店,recv1BaVoP1Bme,507201.16,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,daily,许昌 生活广场店,生活广场店,recv1BaVoPTBGf,0.0,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,monthly,许昌 生活广场店,生活广场店,recv1BaVoPTBGf,1853.33,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,yearly,许昌 生活广场店,生活广场店,recv1BaVoPTBGf,142863.59,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,daily,许昌 大众服饰店,大众服饰店,recv1BaVoPZkM0,119.62,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,monthly,许昌 大众服饰店,大众服饰店,recv1BaVoPZkM0,643.91,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,yearly,许昌 大众服饰店,大众服饰店,recv1BaVoPZkM0,33674.67,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,daily,许昌 禹州店,禹州店,recv1BaVoPyms8,253.7,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,monthly,许昌 禹州店,禹州店,recv1BaVoPyms8,1172.79,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,yearly,许昌 禹州店,禹州店,recv1BaVoPyms8,100948.87,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,daily,许昌 金三角店,金三角店,recv1BaVoPiaR6,240.06,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,monthly,许昌 金三角店,金三角店,recv1BaVoPiaR6,950.82,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,yearly,许昌 金三角店,金三角店,recv1BaVoPiaR6,77903.28,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,daily,许昌 北海店,北海店,recv1BaVoPERlG,185.58,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,monthly,许昌 北海店,北海店,recv1BaVoPERlG,849.79,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,yearly,许昌 北海店,北海店,recv1BaVoPERlG,79213.84,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,daily,许昌 云鼎店,云鼎店,recv1BaVoPoMA5,4.62,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,monthly,许昌 云鼎店,云鼎店,recv1BaVoPoMA5,369.0,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,yearly,许昌 云鼎店,云鼎店,recv1BaVoPoMA5,41985.77,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,daily,许昌 金汇店,金汇店,recv1BaVoPDtDU,160.54,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,monthly,许昌 金汇店,金汇店,recv1BaVoPDtDU,580.63,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,yearly,许昌 金汇店,金汇店,recv1BaVoPDtDU,54001.41,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,daily,许昌 魏源店,魏源店,recv1BaVoPC4sB,9.86,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,monthly,许昌 魏源店,魏源店,recv1BaVoPC4sB,380.73,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,yearly,许昌 魏源店,魏源店,recv1BaVoPC4sB,38148.01,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,daily,许昌 劳动店,劳动店,recv1BaVoPA3UE,0.0,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,monthly,许昌 劳动店,劳动店,recv1BaVoPA3UE,116.32,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,yearly,许昌 劳动店,劳动店,recv1BaVoPA3UE,13020.55,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,daily,许昌 线上商城,线上商城,recv1BaVoP9xrC,301.78,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,monthly,许昌 线上商城,线上商城,recv1BaVoP9xrC,1351.11,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,yearly,许昌 线上商城,线上商城,recv1BaVoP9xrC,82399.12,1762185600000,2025-11-05T12:33:07.560509+08:00
2025-11-04,daily,新乡 大胖店,大胖店,recv1BaVoP27Fu,5.03,1762185600000,2025-11-05T12:33:07.560509+08:00
