report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-12-27,daily,10046.0,1766764800000,2025-12-28T12:51:37.936931+08:00
2025-12-27,monthly,188565.0,1766764800000,2025-12-28T12:51:37.936931+08:00
2025-12-27,yearly,2323082.0,1766764800000,2025-12-28T12:51:37.936931+08:00
