report_date,period,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-09-29,daily,9404.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,194124.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,1730985.0,1759075200000,2025-09-30T12:31:21.153744+08:00
