report_date,period,store_name,store_code,record_id,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-09-29,daily,许昌 天使城店,天使城店,recuYcFZDW37aD,1050.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,许昌 天使城店,天使城店,recuYcFZDW37aD,25808.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,许昌 天使城店,天使城店,recuYcFZDW37aD,245009.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,许昌 时代广场店,时代广场店,recuYcFZDWLAGk,2454.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,许昌 时代广场店,时代广场店,recuYcFZDWLAGk,49253.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,许昌 时代广场店,时代广场店,recuYcFZDWLAGk,443328.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,许昌 生活广场店,生活广场店,recuYcFZDWCzWL,605.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,许昌 生活广场店,生活广场店,recuYcFZDWCzWL,12367.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,许昌 生活广场店,生活广场店,recuYcFZDWCzWL,123403.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,许昌 大众服饰店,大众服饰店,recuYcFZDW2z9U,101.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,许昌 大众服饰店,大众服饰店,recuYcFZDW2z9U,2566.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,许昌 大众服饰店,大众服饰店,recuYcFZDW2z9U,27486.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,许昌 禹州店,禹州店,recuYcFZDWx23H,437.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,许昌 禹州店,禹州店,recuYcFZDWx23H,9236.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,许昌 禹州店,禹州店,recuYcFZDWx23H,88825.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,许昌 金三角店,金三角店,recuYcFZDWwK0l,340.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,许昌 金三角店,金三角店,recuYcFZDWwK0l,7688.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,许昌 金三角店,金三角店,recuYcFZDWwK0l,68128.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,许昌 北海店,北海店,recuYcFZDWw1U3,370.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,许昌 北海店,北海店,recuYcFZDWw1U3,7597.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,许昌 北海店,北海店,recuYcFZDWw1U3,69665.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,许昌 云鼎店,云鼎店,recuYcFZDWTQys,224.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,许昌 云鼎店,云鼎店,recuYcFZDWTQys,4077.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,许昌 云鼎店,云鼎店,recuYcFZDWTQys,37449.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,许昌 金汇店,金汇店,recuYcFZDWcw1c,223.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,许昌 金汇店,金汇店,recuYcFZDWcw1c,4970.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,许昌 金汇店,金汇店,recuYcFZDWcw1c,47708.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,许昌 魏源店,魏源店,recuYcFZDWcSVF,202.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,许昌 魏源店,魏源店,recuYcFZDWcSVF,4270.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,许昌 魏源店,魏源店,recuYcFZDWcSVF,33938.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,许昌 劳动店,劳动店,recuYcFZDWE6XX,71.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,许昌 劳动店,劳动店,recuYcFZDWE6XX,1265.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,许昌 劳动店,劳动店,recuYcFZDWE6XX,11677.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,许昌 线上商城,线上商城,recuYcFZDWhbTk,535.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,许昌 线上商城,线上商城,recuYcFZDWhbTk,13007.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,许昌 线上商城,线上商城,recuYcFZDWhbTk,70957.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,新乡 大胖店,大胖店,recuYcFZDWlh2L,1500.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,新乡 大胖店,大胖店,recuYcFZDWlh2L,27579.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,新乡 大胖店,大胖店,recuYcFZDWlh2L,246770.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,新乡 小胖店,小胖店,recuYcFZDWXIsv,1159.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,新乡 小胖店,小胖店,recuYcFZDWXIsv,22016.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,新乡 小胖店,小胖店,recuYcFZDWXIsv,197049.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,许昌 实业公司店,实业公司店,recuYcFZDWWgMf,668.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,许昌 实业公司店,实业公司店,recuYcFZDWWgMf,14079.0,1759075200000,2025-09-30T12:31:21.153744+08:00
