report_date,period,business_type,sales_wan,occurred_at_ms,fetched_at_shanghai
2025-09-29,daily,超市,5532.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,超市,112973.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,超市,953922.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,百货,895.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,百货,16387.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,百货,170324.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,服饰,541.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,服饰,11241.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,服饰,116171.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,电器,905.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,电器,15023.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,电器,161226.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,珠宝,852.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,珠宝,20845.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,珠宝,179927.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,医药,171.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,医药,4249.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,医药,38498.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,餐饮,101.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,餐饮,2702.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,餐饮,28325.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,电影,4.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,电影,119.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,电影,1820.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,电玩,4.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,电玩,184.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,电玩,3216.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,茶叶,399.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,茶叶,10401.0,1759075200000,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,茶叶,77556.0,1759075200000,2025-09-30T12:31:21.153744+08:00
